date,close
2015/08/12,3688.71
2015/08/12,3234.20
2015/08/12,2076.35
2015/08/10,3979.12
2015/08/10,2848.85
2015/08/10,2824.85
2015/08/10,2077.68
2015/08/09,2870.67
2015/08/09,2147.97
2015/08/09,1901.01
2015/08/08,4277.77
2015/08/07,1259.85
2015/08/06,4201.71
2015/08/06,2556.16
2015/08/06,2071.67
2015/08/06,1672.55
2015/08/06,1325.87
2015/08/05,4473.54
2015/08/05,4342.45
2015/08/05,2548.61
2015/08/04,1052.28
2015/08/03,3718.32
2015/08/03,251.52
2015/08/02,4582.79
2015/08/02,2371.61
2015/08/02,2114.41
2015/08/01,3257.59
2015/08/01,2276.19
2015/08/01,1776.06
2015/07/31,4205.83
2015/07/31,3847.99
2015/07/28,4582.57
2015/07/28,3837.72
2015/07/28,1974.13
2015/07/28,1943.89
2015/07/28,1677.76
2015/07/27,3444.90
2015/07/26,3356.37
2015/07/25,2641.05
2015/07/24,4982.48
2015/07/24,464.21
2015/07/24,1001.40
2015/07/22,509.88
2015/07/22,2841.96
2015/07/21,2346.17
2015/07/21,1792.68
2015/07/20,3243.89
2015/07/19,4285.64
2015/07/19,2545.07
2015/07/17,4270.87
2015/07/16,1410.87
2015/07/15,4912.04
2015/07/15,3696.88
2015/07/15,1426.40
2015/07/14,275.33
2015/07/12,4749.52
2015/07/11,2983.90
2015/07/10,2964.06
2015/07/10,1100.46
2015/07/09,3862.34
2015/07/07,4606.85
2015/07/06,3447.50
2015/07/05,636.37
2015/07/05,4792.01
2015/07/03,4236.50
2015/07/03,331.22
2015/07/03,2038.75
2015/07/03,1740.27
2015/07/02,4454.23
2015/07/02,2858.18
2015/07/01,746.39
2015/07/01,72.77
2015/07/01,2888.88
2015/07/01,2224.65
2015/07/01,1248.69
2015/07/01,1041.91
2015/06/29,1170.99
2015/06/29,1058.30
2015/06/28,747.67
2015/06/27,566.61
2015/06/26,458.16
2015/06/25,3855.45
2015/06/25,3196.33
2015/06/25,1134.94
2015/06/24,2197.99
2015/06/23,718.82
2015/06/21,70.82
2015/06/21,2607.22
2015/06/21,1421.87
2015/06/20,376.62
2015/06/19,4377.66
2015/06/18,4931.65
2015/06/17,3189.65
2015/06/17,2015.49
2015/06/17,1111.69
2015/06/16,4371.15
2015/06/16,3908.15
2015/06/16,3722.07
2015/06/16,3157.91
2015/06/16,2595.77
2015/06/15,3120.47
2015/06/15,2340.89
2015/06/14,4410.52
2015/06/14,3123.83
2015/06/13,2208.13
2015/06/12,1994.33
2015/06/11,614.63
2015/06/11,2881.01
2015/06/09,4895.46
2015/06/09,1987.22
2015/06/08,324.24
2015/06/08,1179.32
2015/06/07,4311.75
2015/06/06,4321.49
2015/06/06,1573.59
2015/06/05,657.28
2015/06/05,53.08
2015/06/05,2886.61
2015/06/05,2548.96
2015/06/05,1575.61
2015/06/05,1475.47
2015/06/04,4909.47
2015/06/04,4383.74
2015/06/04,2441.73
2015/06/03,305.71
2015/06/02,64.38
2015/06/02,4640.96
2015/06/02,3331.50
2015/06/01,4315.60
2015/06/01,2042.62
2015/06/01,2002.99
2015/06/01,137.36
2015/05/31,2967.06
2015/05/29,4502.21
2015/05/29,4419.08
2015/05/27,838.87
2015/05/27,4614.53
2015/05/27,1779.29
2015/05/26,1147.98
2015/05/25,4659.59
2015/05/24,183.33
2015/05/21,821.13
2015/05/21,787.44
2015/05/21,2850.02
2015/05/21,2369.27
2015/05/20,3866.14
2015/05/20,1985.99
2015/05/19,3796.83
2015/05/18,1238.66
2015/05/17,841.80
2015/05/15,2480.71
2015/05/14,3282.05
2015/05/14,2467.79
2015/05/12,312.69
2015/05/12,2934.97
2015/05/12,2442.18
2015/05/11,4142.44
2015/05/10,4248.68
2015/05/09,442.56
2015/05/09,4002.25
2015/05/09,2696.69
2015/05/09,2241.52
2015/05/09,1610.44
2015/05/07,730.85
2015/05/07,3976.06
2015/05/05,368.99
2015/05/04,467.34
2015/05/04,3113.67
2015/05/04,2601.14
2015/05/03,1800.17
2015/05/03,1586.90
2015/05/02,4883.07
2015/05/02,3096.65
2015/05/01,4336.82
2015/05/01,4115.41
2015/04/30,4242.02
2015/04/30,3721.19
2015/04/30,3422.53
2015/04/30,2362.01
2015/04/30,1998.61
2015/04/29,4117.68
2015/04/29,3812.29
2015/04/29,1450.21
2015/04/28,2971.06
2015/04/27,4332.70
2015/04/26,793.95
2015/04/26,4038.06
2015/04/26,3778.58
2015/04/26,3161.66
2015/04/26,3130.27
2015/04/26,230.90
2015/04/25,503.55
2015/04/24,896.25
2015/04/24,1826.38
2015/04/22,1537.66
2015/04/21,1009.49
2015/04/20,4839.43
2015/04/20,1240.57
2015/04/18,1793.50
2015/04/18,1226.53
2015/04/17,3830.95
2015/04/17,1156.53
2015/04/16,4949.13
2015/04/16,3018.08
2015/04/15,2568.79
2015/04/13,42.65
2015/04/13,387.53
2015/04/13,2667.50
2015/04/13,1938.76
2015/04/12,904.19
2015/04/11,636.68
2015/04/10,4288.07
2015/04/10,3820.97
2015/04/10,3382.03
2015/04/09,3539.86
2015/04/09,1583.24
2015/04/08,53.41
2015/04/08,3693.81
2015/04/08,3293.15
2015/04/07,1676.09
2015/04/07,1551.13
2015/04/05,1630.01
2015/04/03,2850.23
2015/04/02,3765.24
2015/04/02,1766.38
2015/03/31,4188.62
2015/03/30,4419.38
2015/03/29,4168.45
2015/03/29,1333.43
2015/03/29,1019.07
2015/03/28,921.57
2015/03/27,55.45
2015/03/27,3577.53
2015/03/27,2769.84
2015/03/27,2408.34
2015/03/26,3477.43
2015/03/24,292.83
2015/03/24,2779.39
2015/03/24,2307.11
2015/03/23,4576.91
2015/03/21,1020.23
2015/03/20,36.55
2015/03/19,1360.59
2015/03/18,2913.21
2015/03/17,4222.35
2015/03/17,4218.21
2015/03/17,4125.59
2015/03/17,2750.69
2015/03/16,2119.66
2015/03/16,1344.96
2015/03/15,2637.84
2015/03/14,799.30
2015/03/13,4606.72
2015/03/13,4312.94
2015/03/12,1813.16
2015/03/12,149.24
2015/03/10,61.03
2015/03/10,2570.21
2015/03/09,778.80
2015/03/08,987.59
2015/03/08,2668.11
2015/03/07,372.32
2015/03/06,2899.27
2015/03/04,753.10
2015/03/04,4071.33
2015/03/04,279.69
2015/03/03,646.46
2015/03/02,835.96
2015/03/01,625.80
2015/03/01,3245.92
2015/02/28,3154.46
2015/02/27,2890.16
2015/02/27,26.06
2015/02/25,3739.25
2015/02/25,2510.42
2015/02/24,3743.16
2015/02/23,4192.50
2015/02/23,2770.21
2015/02/22,815.05
2015/02/22,3365.46
2015/02/21,579.05
2015/02/21,163.43
2015/02/20,607.81
2015/02/20,3852.11
2015/02/20,2245.90
2015/02/20,1274.10
2015/02/19,2681.68
2015/02/17,4317.17
2015/02/17,2476.08
2015/02/15,4431.99
2015/02/13,3540.17
2015/02/13,309.25
2015/02/13,2556.11
2015/02/13,1134.31
2015/02/12,39.33
2015/02/11,860.91
2015/02/11,4518.99
2015/02/11,4504.86
2015/02/11,42.75
2015/02/11,4049.68
2015/02/11,3941.12
2015/02/11,3142.28
2015/02/10,3296.34
2015/02/09,767.31
2015/02/09,3802.84
2015/02/09,2971.34
2015/02/09,2034.50
2015/02/08,2752.54
2015/02/06,888.79
2015/02/05,4772.67
2015/02/05,2247.96
2015/02/04,4885.52
2015/02/04,4406.45
2015/02/03,3591.14
2015/02/03,2978.65
2015/02/03,2595.60
2015/02/02,4795.54
2015/02/02,3907.76
2015/02/02,195.75
2015/02/01,4528.66
2015/02/01,3951.92
2015/02/01,1443.33
2015/01/31,2363.42
2015/01/29,825.14
2015/01/29,3688.39
2015/01/27,3022.11
2015/01/26,1033.62
2015/01/25,3108.60
2015/01/25,194.40
2015/01/24,621.95
2015/01/24,3706.45
2015/01/24,1275.70
2015/01/23,4323.21
2015/01/23,3875.17
2015/01/23,1821.96
2015/01/22,4544.16
2015/01/22,1969.53
2015/01/21,331.81
2015/01/21,2834.38
2015/01/20,501.75
2015/01/20,4895.90
2015/01/20,2386.26
2015/01/19,1301.67
2015/01/17,4245.97
2015/01/17,2117.95
2015/01/17,1698.35
2015/01/16,560.57
2015/01/15,1679.71
2015/01/14,1660.30
2015/01/13,3201.18
2015/01/13,1046.96
2015/01/12,4588.69
2015/01/12,1213.48
2015/01/12,1090.13
2015/01/11,4786.92
2015/01/10,4418.20
2015/01/10,3993.14
2015/01/09,1982.81
2015/01/08,2518.25
2015/01/08,2482.22
2015/01/07,2945.29
2015/01/07,1299.97
2015/01/07,1160.65
2015/01/06,4956.35
2015/01/06,1211.20
2015/01/05,2382.85
2015/01/04,894.91
2015/01/04,4692.94
2015/01/03,444.09
2015/01/03,2214.11
2015/01/03,1242.80
2015/01/01,2353.09
2015/01/01,1959.41
2014/12/31,3536.60
2014/12/31,2767.62
2014/12/31,1594.65
2014/12/30,2291.82
2014/12/29,4190.97
2014/12/29,1922.72
2014/12/29,1631.62
2014/12/28,4659.81
2014/12/28,2696.82
2014/12/28,1765.57
2014/12/28,1206.66
2014/12/27,1284.92
2014/12/26,4723.12
2014/12/26,2308.46
2014/12/26,1092.45
2014/12/25,3912.41
2014/12/25,2354.10
2014/12/24,660.41
2014/12/24,1481.00
2014/12/23,3849.62
2014/12/23,2807.75
2014/12/23,1212.34
2014/12/21,2220.20
2014/12/20,1926.08
2014/12/20,1414.81
2014/12/19,3879.69
2014/12/19,3166.15
2014/12/18,2049.77
2014/12/17,844.82
2014/12/16,906.46
2014/12/16,2403.21
2014/12/16,1625.60
2014/12/15,3106.84
2014/12/15,2977.92
2014/12/15,1794.76
2014/12/15,1082.78
2014/12/14,4461.11
2014/12/14,4136.50
2014/12/14,2608.71
2014/12/14,2070.22
2014/12/13,3930.17
2014/12/13,3846.96
2014/12/12,3730.85
2014/12/11,837.96
2014/12/09,3372.27
2014/12/08,3356.34
2014/12/08,2585.21
2014/12/08,1147.07
2014/12/07,4916.31
2014/12/06,454.00
2014/12/06,4525.69
2014/12/06,1876.89
2014/12/06,1032.64
2014/12/05,3961.46
2014/12/04,52.51
2014/12/04,4978.33
2014/12/04,3654.89
2014/12/04,2826.75
2014/12/04,1111.00
2014/12/03,965.58
2014/12/02,4592.29
2014/12/01,488.24
2014/12/01,4384.12
2014/12/01,4164.50
2014/12/01,4040.67
2014/12/01,2879.73
2014/12/01,2532.07
2014/11/29,4554.72
2014/11/29,1887.91
2014/11/29,1739.32
2014/11/28,1843.65
2014/11/28,1344.14
2014/11/27,3300.31
2014/11/25,3937.33
2014/11/24,1127.47
2014/11/23,4808.35
2014/11/22,1441.09
2014/11/21,351.49
2014/11/21,2578.04
2014/11/20,154.24
2014/11/19,894.89
2014/11/19,4928.00
2014/11/18,1967.88
2014/11/17,3997.18
2014/11/16,4703.56
2014/11/16,4487.96
2014/11/16,4258.37
2014/11/14,4937.34
2014/11/13,2986.38
2014/11/12,4050.22
2014/11/12,3027.70
2014/11/12,2949.42
2014/11/11,489.88
2014/11/11,2802.56
2014/11/11,2568.52
2014/11/10,3420.55
2014/11/10,2397.09
2014/11/09,4709.54
2014/11/09,3499.52
2014/11/08,2860.72
2014/11/08,2284.07
2014/11/08,1406.95
2014/11/07,269.72
2014/11/06,3173.14
2014/11/05,66.10
2014/11/05,4926.98
2014/11/05,4195.35
2014/11/05,2662.66
2014/11/04,495.20
2014/11/04,2926.19
2014/11/04,2617.55
2014/11/04,2298.81
2014/11/04,1992.99
2014/11/02,3267.90
2014/11/01,4397.94
2014/11/01,1616.58
2014/10/30,2264.11
2014/10/29,4572.02
2014/10/28,3533.55
2014/10/28,1569.96
2014/10/27,1353.00
2014/10/24,4773.91
2014/10/23,3040.58
2014/10/22,1421.00
2014/10/22,1164.13
2014/10/22,1028.70
2014/10/21,3332.17
2014/10/21,1933.70
2014/10/18,3942.30
2014/10/18,3918.25
2014/10/18,3614.30
2014/10/18,2694.65
2014/10/17,656.36
2014/10/17,2284.94
2014/10/16,427.89
2014/10/15,2805.49
2014/10/13,4990.58
2014/10/13,4475.55
2014/10/12,4699.79
2014/10/12,4533.87
2014/10/12,2293.11
2014/10/12,2038.10
2014/10/11,1974.86
2014/10/11,1144.52
2014/10/09,2943.97
2014/10/08,884.48
2014/10/08,3605.88
2014/10/07,3798.95
2014/10/06,1664.12
2014/10/05,4515.34
2014/10/05,4373.56
2014/10/05,3377.58
2014/10/04,4661.39
2014/10/04,2538.24
2014/10/04,2381.80
2014/10/03,4949.23
2014/10/03,4911.78
2014/10/03,4637.35
2014/10/03,1280.29
2014/10/02,41.76
2014/09/30,461.96
2014/09/29,1245.58
2014/09/28,92.26
2014/09/28,1282.35
2014/09/27,2156.56
2014/09/27,1.26
2014/09/26,1394.17
2014/09/25,3662.96
2014/09/24,296.95
2014/09/24,2278.77
2014/09/23,496.90
2014/09/23,4539.38
2014/09/23,3576.84
2014/09/23,1200.13
2014/09/22,997.72
2014/09/22,3496.15
2014/09/21,2007.94
2014/09/20,751.90
2014/09/20,3623.17
2014/09/19,3929.75
2014/09/19,3454.10
2014/09/19,2518.46
2014/09/19,238.64
2014/09/18,4130.67
2014/09/17,3948.08
2014/09/16,863.58
2014/09/15,2888.71
2014/09/13,520.39
2014/09/13,1387.63
2014/09/12,895.25
2014/09/12,178.98
2014/09/10,572.42
2014/09/10,4515.40
2014/09/10,298.33
2014/09/10,2654.45
2014/09/08,2213.62
2014/09/07,3520.23
2014/09/05,162.28
2014/09/04,4392.70
2014/09/04,424.22
2014/09/03,4822.29
2014/09/02,3632.78
2014/09/02,2868.23
2014/09/02,2016.51
2014/09/01,4611.61
2014/09/01,3822.65
2014/08/31,526.82
2014/08/31,2569.26
2014/08/31,1325.32
2014/08/30,4752.12
2014/08/30,2902.24
2014/08/30,1540.46
2014/08/29,3976.11
2014/08/29,374.04
2014/08/27,540.95
2014/08/27,3602.50
2014/08/27,3592.40
2014/08/26,4411.81
2014/08/26,330.87
2014/08/25,3009.94
2014/08/24,4207.90
2014/08/24,3946.02
2014/08/24,216.96
2014/08/22,1142.21
2014/08/21,4822.30
2014/08/20,3245.84
2014/08/20,2628.23
2014/08/20,2252.67
2014/08/18,850.43
2014/08/18,2414.44
2014/08/17,3534.36
2014/08/17,2798.35
2014/08/16,3045.48
2014/08/15,1903.50
2014/08/15,1886.58
2014/08/14,3819.53
2014/08/14,3047.26
2014/08/14,2800.00
2014/08/13,4469.31
2014/08/13,2353.68
2014/08/12,878.22
2014/08/12,4705.10
2014/08/12,3803.01
2014/08/12,2199.91
2014/08/12,1881.85
2014/08/11,4.73
2014/08/11,3556.43
2014/08/11,1619.24
2014/08/10,3262.53
2014/08/10,2847.06
2014/08/10,2686.38
2014/08/10,1844.44
2014/08/10,1643.08
2014/08/10,1609.37
2014/08/09,3659.27
2014/08/09,2273.75
2014/08/08,4080.21
2014/08/08,3080.81
2014/08/07,3695.99
2014/08/07,2042.51
2014/08/06,514.25
2014/08/06,34.01
2014/08/06,2592.99
2014/08/06,207.50
2014/08/05,3829.70
2014/08/05,2560.89
2014/08/04,4880.83
2014/08/04,3539.21
2014/08/03,3005.87
2014/08/02,4720.92
2014/08/02,106.24
2014/08/01,541.44
2014/08/01,3112.78
